hour,PL,CZ,DE,LT,SE,SK
2015-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 08:00:00,0.022,0.0,0.0,0.0,0.0,0.001
2015-01-01 09:00:00,0.066,0.007,0.011,0.019,0.0,0.075
2015-01-01 10:00:00,0.078,0.027,0.067,0.049,0.003,0.133
2015-01-01 11:00:00,0.063,0.043,0.126,0.063,0.021,0.162
2015-01-01 12:00:00,0.078,0.058,0.169,0.059,0.023,0.143
2015-01-01 13:00:00,0.078,0.084,0.18,0.039,0.013,0.104
2015-01-01 14:00:00,0.065,0.104,0.148,0.012,0.002,0.054
2015-01-01 15:00:00,0.021,0.067,0.082,0.0,0.0,0.009
2015-01-01 16:00:00,0.0,0.0,0.013,0.0,0.0,0.0
2015-01-01 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-02 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-02 08:00:00,0.023,0.0,0.0,0.0,0.0,0.0
2015-01-02 09:00:00,0.111,0.115,0.013,0.0,0.0,0.087
2015-01-02 10:00:00,0.148,0.19,0.033,0.0,0.018,0.171
2015-01-02 11:00:00,0.154,0.221,0.05,0.001,0.112,0.246
